Site Name,Address,City,Postcode,Latitude,Longitude,Client Name,Client Contact,Client Email,Client Phone,Contract Reference,Notes
MURRAYGATE DUNDEE DUNDEE DD1 2EE,Core Operational And Services Team Ltd Harbour House Waterloo Crescent Dover Kent,Dover,DD1 2EE,56.46215439,-2.968496323,Securitas UK,,communications.centre@securitas.uk.com,4.47E+11,,
Solus Accident Repair Centres Blue Ridge Park Unit 9 Alpine Ct Glasshoughton Castleford WF10 4UA,Costa Coffee Thunderhead Ridge Castleford West Yorkshire,Castleford,WF10 4UA,53.7121789,-1.3491852,Securitas UK,,communications.centre@securitas.uk.com,,,
Labour Party Conference Crowne Plaza Gatwick Airport RH11 7SX,Crowne Plaza Hotel Langley Drive Crawley West Sussex,Crawley,RH11 7SX,51.125417,-0.190839,Securitas UK,,communications.centre@securitas.uk.com,,,
Hilti Store Glasgow Unit 7 Kingston Bridge Trading Houston Place Glasgow G5 8SG,Dents Unit 1 Houston Place Glasgow,Glasgow,G5 8SG,55.85294724,-4.274762154,Securitas UK,,communications.centre@securitas.uk.com,,,
Endsleigh Park Shurdington Road Shurdington Cheltenham GL51 4UE,Endsleigh Insurance Services Ltd Endsleigh Park Shurdington Road Shurdington Cheltenham Gloucestershire,Cheltenham,GL51 4UE,51.85778,-2.123392,Securitas UK,,communications.centre@securitas.uk.com,,,
APCOA Moreton In Marsh Car Park Station Rd Moreton In Marsh GL56 0AA,Expressos Station Road Moreton in Marsh Gloucestershire,Moreton in Marsh,GL56 0AA,51.992243,-1.700496,Securitas UK,,communications.centre@securitas.uk.com,,,
Majestic Hotel Duke Street Barrow in Furness LA14 1HP,Francescas Duke Street Barrow in Furness Cumbria,Barrow in Furness,LA14 1HP,54.1107215,-3.2276415,Securitas UK,,communications.centre@securitas.uk.com,,,
Franklin Templeton 5 Morrison Street Edinburgh EH3 8BH,Franklin Templeton Funds 5 Morrison Street Edinburgh,Edinburgh,EH3 8BH,55.94561005,-3.206436872,Securitas UK,,communications.centre@securitas.uk.com,,,
Aviva Lake View building Brierly Furlong Stoke Gifford Bristol BS34 8SW,Friends Provident Axa Centre Bristol Brierly Furlong Stoke Gifford Bristol Gloucestershire,Bristol,BS34 8SW,51.511292,-2.548992,Securitas UK,,communications.centre@securitas.uk.com,,,
McCanns Macclesfield Bonis Hall Lane Cheshire SK10 4EF,Graysons Restaurants Bonis Hall Lane Macclesfield Cheshire,Macclesfield,SK10 4EF,53.307491,-2.146896,Securitas UK,,communications.centre@securitas.uk.com,,,
5 High Street St Neots Huntingdon PE19 1DE,H S B C 3 7 High Street St Neots Cambridgeshire,St Neots,PE19 1DE,52.227266,-0.269377,Securitas UK,,communications.centre@securitas.uk.com,,,
5 Cardowan Park Tannochside Park Uddingston Glasgow G71 5PF,Harry Ramsdens 251 Paisley Road Glasgow,Glasgow,G5 8RA,55.85292053,-4.272443771,Securitas UK,,communications.centre@securitas.uk.com,,,
Hilti Store Liverpool unit 14 Trafalgar Way L6 1NA,Hilti GB Ltd 14 Trafalgar Way Erskine Industrial Estate Liverpool Merseyside,Liverpool,L6 1NA,53.41250229,-2.964530706,Securitas UK,,communications.centre@securitas.uk.com,,,
Hoover Pentrebach Road Merthyr Tydfil CF48 4TU,Hoover Candy Group Pentrebach Merthyr Tydfil Mid Glamorgan,Merthyr Tydfil,CF48 4TU,51.727616,-3.366787,Securitas UK,,communications.centre@securitas.uk.com,447710 704304,,
Information commissioner Wilmslow wycliffe House water lane SK9 5AF,Information Commissioners Office Wycliffe House Water Lane Wilmslow Cheshire,Wilmslow, SK9 5AF,53.32555771,-2.236018896,Securitas UK,,communications.centre@securitas.uk.com,,,
Nike Town Oxford Circus 236 Oxford St Marylebone London W1C 1DE,Irish Embassy 17 Grosvenor Place London,London,W1C 1DE,51.51570892,-0.141434178,Securitas UK,,communications.centre@securitas.uk.com,,,
Irish embassy London 17 Grosvenor Pl London SW1X 7HR,Irish Embassy 17 Grosvenor Place London,London,SW1X 7HR,51.499786,-0.150117,Securitas UK,,communications.centre@securitas.uk.com,,,
Towers business park Manchester M20 2RY,John Lewis Scotscroft Building Wilmslow Road Manchester,Manchester,M20 2RY,53.409244,-2.226328,Securitas UK,,communications.centre@securitas.uk.com,,,
Lochside House is EH12 9DQ,Lacrosse Scotland Caledonia House 1 Redheughs Rigg Edinburgh,Edinburgh,EH12 9DQ,55.93354,-3.309946,Securitas UK,,communications.centre@securitas.uk.com,,,
Zynga Brighton QRQ Building Queens Road Brighton,Lloyds Tsb Bank PLC Queens Road Quadrant Brighton East Sussex,Brighton,BN1 3XJ,50.82714462,-0.14147909,Securitas UK,,communications.centre@securitas.uk.com,,,
Darenth WTW Hawley Road Dartford DA2 7SR,Morrison Utility Services Hawley Road Dartford Kent,Dartford,DA2 7SR,51.42513657,0.230831042,Securitas UK,,communications.centre@securitas.uk.com,,,
Celsa Steel Tremorfa works Seawall road Cardiff CF24 5PH,Pickfords Ltd Pickfords House Seawall Road Cardiff South Glamorgan,Cardiff,CF24 5PH,51.479115,-3.144775,Securitas UK,,communications.centre@securitas.uk.com,,,
Honeywell Pioneer Point Ellesmere Port CH65 1AQ,Pioneer Business Park North Road Ellesmere Port Merseyside,Ellesmere Port,CH65 1AQ,53.2961437,-2.9172549,Securitas UK,,communications.centre@securitas.uk.com,+447984 560664,,
Park Inn Hotel Walsall WS1 4SE,Ramada Encore Bescot Crescent Walsall West Midlands,Walsall,WS1 4SE,52.56438446,-1.989525914,Securitas UK,,communications.centre@securitas.uk.com,,,
Barclays Bank Croydon CR9 1SX,Societe Generale 1 Bank Street London,London,CR9 1SX,51.373909,-0.100729905,Securitas UK,,faisal.jaleel@securitas.uk.com,7483313998,,
Barclays Bank Peckham SE15 4ST,Societe Generale 1 Bank Street London,London,SE15 4ST,51.469706,-0.069261,Securitas UK,,communications.centre@securitas.uk.com,7483313998,,
Tate Modern Bankside London SE1 9TG,Tate Modern 53 Bankside London,London,SE1 9TG,51.50747681,-0.100166827,Securitas UK,,communications.centre@securitas.uk.com,,,
Morfa retail park Swansea SA1 7DS,Tennis Swansea 365 Swansea Tennis Centre Brunel Way Pentrechwyth Swansea West Glamorgan,Swansea, SA1 7DS,51.64134598,-3.927523136,Securitas UK,,communications.centre@securitas.uk.com,,,
BARCLAYS Logic House Waterfront Business Park Fleet GU51 3SB,The Logic Group Enterprises Ltd Logic House Waterfront Business Park Fleet Hampshire,Fleet,GU51 3SB,51.28917,-0.834078,Securitas UK,,communications.centre@securitas.uk.com,,,
St Richards Hospital Chichester PO19 6SE,The Royal West Sussex Nhs Trust St Richards Hospital Spitalfield Lane Chichester West Sussex,Chichester,PO19 6SE,50.843358,-0.768524,Securitas UK,,communications.centre@securitas.uk.com,,,
Wembley Stadium London UK HA9 0WS,Wembley National Stadium Ltd Wembley Stadium Wembley Greater London,Wembley,HA9 0WS,51.55670929,-0.279677719,Securitas UK,,communications.centre@securitas.uk.com,,,
Torsion Projects Ashfield road Sleaford NG34 7DZ,1 Ashfield Road Sleaford Lincolnshire,Sleaford,NG34 7DZ,53.001518,-0.406971,Servo Group,,operations@servo-group.co.uk,,,
New Malden KT3 4PX United Kingdom,1 Coombe Road New Malden Surrey,New Malden,KT3 4PX,51.40447998,-0.256712794,Servo Group,,operations@servo-group.co.uk,,,
Esher Railway Station KT10 8DT United Kingdom,1 Orleans Close Esher Surrey,Esher,KT10 8DT,51.379637,-0.35471,Servo Group,,ian.stokes@servo-group.co.uk,,,
32 Clifton Hill NW8 0QG,10 Clifton Hill London,London,NW8 0QG,51.53779602,-0.180967659,Servo Group,,operations@servo-group.co.uk,,,
40 Corporation Road Audenshaw Manchester M34 5LP,10 Corporation Road Audenshaw Manchester,Manchester,M34 5LP,53.4684154,-2.1206829,Servo Group,,andy.haynes@servo-group.co.uk,0845 4500401,,
Streatham Common Streatham Common Station Address Estreham Road Streatham London SW16 5NT,10 Estreham Road London,London,SW16 5NT,51.41863,-0.136136,Servo Group,,operations@servo-group.co.uk,,,
Penge ast Penge East Railway Station Address Station Road London SE20 7BQ,10 Station Road London,London,SE20 7BQ,51.4188217,-0.0543599,Servo Group,,operations@servo-group.co.uk,,,
NTS BASINGSTOKE 109 FLAXFIELD ROAD BASINGSTOKE HAMPSHIRE RG21 1SJ,101 Flaxfield Road Basingstoke Hampshire,Basingstoke,RG21 8SJ,51.263595,-1.094151,Servo Group,,operations@servo-group.co.uk,,,
Clapham Junction SW11 2QP,15 Kinsey Road Ellesmere Port Merseyside,Ellesmere Port,SW11 2QP,51.464377,-0.170327,Servo Group,,operations@servo-group.co.uk,,,
Hoxton Arches 402 Cremer street E2 8hd,15a Cremer Street London,London,E2 8HD,51.53045495,-0.074834352,Servo Group,,operations@servo-group.co.uk,,,
Hersham Molesey Road Hersham KT12 4SQ,294 Molesey Road Hersham Walton on Thames Surrey,Walton on Thames,KT12 4SQ ,51.375642,-0.390775,Servo Group,,operations@servo-group.co.uk ,,,
Weybridge Station Approach Weybridge KT13 8UD,A G M Cars Ltd Station Approach Weybridge Surrey,Weybridge,KT13 8UD,51.361269,-0.45879,Servo Group,,operations@servo-group.co.uk,,,
Noake Mill Lane Hemel Hempstead HP1 3BB,Ager House Noake Mill Lane Water End Hemel Hempstead Hertfordshire,Hemel Hempstead,HP1 3BB,51.77587509,-0.489551991,Servo Group,,andy.haynes@servo-group.co.uk,7538815825,,
PLUMSTEAD RAIL STATION SE18 1DG,All Type Roofing Ltd Unit 5 White Hart Depot White Hart Road London,London,SE18 1DG,51.49153223,0.093208215,Servo Group,,operations@servo-group.co.uk,,,
Spec Savers West Ealing W13 9BP,Brighthouse 67 71 Broadway London,London,W13 9BP,51.50986862,-0.324833274,Servo Group,,kyle@servo-group.co.uk,,,
Heath Haywards Heath Railway Station Address Commercial Square Haywards Heath RH16 1DJ,British Rail Haywards Heath Railway Station Commercial Square Haywards Heath West Sussex,Haywards Heath,RH16 1DJ,51.005357,-0.105713,Servo Group,,operations@servo-group.co.uk,,,
East Croydon East Croydon Station Address George Street Croydon CR0 1LF,Burger King George Street Croydon Surrey,Croydon, CR0 1LF,51.37498856,-0.092897996,Servo Group,,operations@servo-group.co.uk,,,
Walton on Thames KT12 1NR,Choc Box Station Avenue Walton on Thames Surrey,Walton on Thames,KT12 1NR,51.372379,-0.415314,Servo Group,,operations@servo-group.co.uk,,,
Ashford Newtown Road Ashford TN23 1EZ,Coffee Rooms Ashford International Station Ashford Kent,Ashford,TN23 1EZ,51.1435585,0.876704991,Servo Group,,operations@servo-group.co.uk,,,
Surbiton train station Victoria Road Surbiton KT6 4PE,Fee Ka Victoria Road Surbiton Surrey,Surbiton,KT6 4PE,51.3924661,-0.3039357,Servo Group,,operations@servo-group.co.uk ,,,
Brighton Brighton Railway Station Address Queens Road Brighton BN1 3XP,Pret a Manger Unit 2 3 Station Queens Road Brighton East Sussex,Brighton, BN1 3XP,50.8288536,-0.1406753,Servo Group,,operations@servo-group.co.uk ,,,
Brixton Brixton Railway Station Address Atlantic Road Brixton SW9 8JB,Station Ticket Office Railway Arcade Atlantic Road London,London,SW9 8JB   ,51.4631691,-0.112963036,Servo Group,,operations@servoca.com,,,
Kurt Geiger Eldon Square Newcastle Upon Tyne NE1 7XS,1 Eldon Way Eldon Square Newcastle upon Tyne Tyne and Wear,Newcastle upon Tyne,NE1 7XS,54.97567422,-1.613583875,Servoca Secure Solutions,,operations@servoca-secure.com,1384218859,,
University of West London 10th Floor Fountain House 2 Queens Walk Reading RG1 7QF,1 Queens Walk Reading Berkshire,Reading,RG1 7QF,51.45437241,-0.97637856,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Kurt Geiger A2 North Street Brighton BN1 1EB,1 Stop Travel Chandos House 26 North Street Brighton East Sussex,Brighton, BN1 1EB ,50.821543,-0.140139,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Kurt Geiger 21 The Dome Trafford Shopping Centre M17 8DF,105 The Dome The Trafford Centre Manchester,Manchester,M17 8DF,53.466187,-2.34902,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Potters Bar Boots EN6 1AE,106a Darkes Lane Potters Bar Hertfordshire,Potters Bar,EN6 1AE,51.6982598,-0.1913247,Servoca Secure Solutions,,marcelle.robinson-newell@servoca.com,,,
Kurt Geiger Cambridge store St Andrews Street CB2 3BJ,11 Grand Arcade St Andrews Street Cambridge Cambridgeshire,Cambridge,CB2 3BJ,52.20420837,0.121977188,Servoca Secure Solutions,,operations@servoca.com,013 8421 8859,,
EMROC Belfield House Lawrence Dr NG8 6PZ,15 Harcourt Road Nottingham Nottinghamshire,Nottingham,NG7 6PZ,52.9695203,-1.164321894,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Kurt Geiger Cheshire Oaks Unit 149 150 Kinsey Rd ELLESMERE PORT CH65 9JJ,15 Kinsey Road Ellesmere Port Merseyside,Ellesmere Port,CH65 9JJ,53.263323,-2.88151,Servoca Secure Solutions,,operations@servoca-secure.com,,,
2 city walk Holbeck Leeds National Highways Office LS11 9AR,15 Kinsey Road Ellesmere Port Merseyside,Ellesmere Port,LS11 9AR,53.788861,-1.547637,Servoca Secure Solutions,,operations@servoca.com,,,
Bristol Magistrates Court BS1 3NU,15a Cremer Street London,London,BS1 3NU,51.45916367,-2.592480183,Servoca Secure Solutions,,Operations@servoca.com,,,
Great North House 20 Allington Way Darlington DL1 4QB,16 Allington Way Darlington County Durham,Darlington,DL1 4QB,54.523915,-1.511739,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Unit 119 Lakeside Shopping Centre Thurrock West Thurrock Way RM20 2ZP,1910 Mexican Kitchen Unit 2136 Westfield London Shopping Centre Ariel Way London,London,RM20 2ZP,51.48779,0.284478,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Carvela store Shopping Centre Unit SU3 25 St James Square EH1 3AY,1F1 25 St James Square Edinburgh,Edinburgh, EH1 3AY,55.95474243,-3.190160513,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Brunel House 930 Hempton Court Aztec West Bristol BS32 4SR,910 Hempton Court Aztec West Almondsbury Bristol Gloucestershire,Bristol,BS32 4SR,51.538134,-2.57671,Servoca Secure Solutions,,operations@servoca.com,,,
Unit L8 Arndale Shopping Centre Cannon Street Manchester M4 3AQ,A C A S Arndale House Arndale Centre Manchester,Manchester,M4 3AQ,53.482944,-2.242814,Servoca Secure Solutions,,operations@servoca.com,,,
Highway England Eclipse Park Maidstone ME14 3EN,A S Shillam Ltd Globe House Eclipse Park Maidstone Kent,Maidstone,ME14 3EN,51.285318,0.543984,Servoca Secure Solutions,,marcelle.robinson-newell@servoca.com; operations@servoca-secure.com,,,
Amy Parklands Conleach Rd Speke Liverpool L24 0TY,Adventure Playground Parklands Conleach Road Liverpool Merseyside,Liverpool,L24 0TY,53.34368896,-2.839973927,Servoca Secure Solutions,,operations@servoca.com,,,
Air Products Saltend Lane Saltend Hull HU12 8PP,Air Products Ltd Saltend Hull Yorkshire,Hull,HU12 8PP,53.740789,-0.236604,Servoca Secure Solutions,,operations@servoca.com,,,
Carvela Leeds Unit 9 11 Victoria Quarter Leeds LS1 6BD,All Saints 33 35 Queen Victoria Street Leeds West Yorkshire,Leeds,LS1 6BD,53.79808807,-1.541304469,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Kurt Geiger Liverpool Met FSS Unit 19 35 Whitechapel L1 6DA,All Saints Unit 46 The Met Quarter 43 Whitechapel Liverpool Merseyside,Liverpool,L1 6DA,53.406326,-2.986756,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Falcon House Unit 1 Fulwood Park Caxton Road Preston PR29NZ,Ansa Group Ltd Unit 6 Fulwood Park Caxton Road Fulwood Preston Lancashire,Preston, PR29NZ,53.79328156,-2.687322378,Servoca Secure Solutions,,operations@servoca-secure.com,,,
UNIT 75 WEST MIDLANDS DESIGNER OUTLET CENTRE CANNOCK WS11 7FJ,Ansons LLP Commerce House Ridings Park Eastern Way Cannock Staffordshire,Cannock,WS11 7FJ,52.696654,-2.010326,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Kurt Geiger Unit 30 Princes Square Buchanan Street Glasgow G1 3JN,Arran Aromatics Unit 32 Princes Square 48 Buchanan Street Glasgow,Glasgow,G1 3JN,55.85915756,-4.254367352,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Worle Magistrates Court The Hedges St Georges Weston super Mare BS22 7BB,Avon Somerset Probation Headquarters Queensway House The Hedges St Georges Weston super Mare Somerset,Weston super Mare,BS22 7BB,51.360708,-2.906264,Servoca Secure Solutions,,operations@servoca.com,,,
Unit U135 Bluewater Shopping Centre Greenhithe DA9 9ST,Bluewater Centre Management Bluewater Management Suite Upper Rose Gallery Bluewater Greenhithe Kent,Greenhithe,DA9 9ST,51.43917465,0.270165205,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Kurt Geiger Liverpool Church Street 27 31 Church Street Liverpool L1 1DA,Boots the Chemists Ltd 9 11 Church Street Liverpool Merseyside,Liverpool,L1 1DA,53.40550613,-2.984679461,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Carvela MetroSt Michaels Wy Metrocentre Gateshead NE11 9YG United Kingdom,Boots Uk Ltd 46 52 Cameron Walk Gateshead Tyne and Wear,Gateshead,NE11 9YG,54.95765,-1.668573,Servoca Secure Solutions,,operations@servoca-secure.com,013 8421 8859,,
Merthyr Tydfil Oldway House Mid Glamorgan CF47 8UX,Drugaid Midas Oldway House Castle Street Merthyr Tydfil Mid Glamorgan,Merthyr Tydfil,CF47 8UX,51.747239,-3.380416,Servoca Secure Solutions,,james.goodwin@servoca.com,,,
University of West London NHG Paragon Boston Manor Road Brentford TW8 9GA,Elior Uk Boston Manor Road Brentford Greater London,Brentford,TW8 9GA,51.48939514,-0.313742995,Servoca Secure Solutions,,operations@servoca-secure.com,1384218859,,
Best Western Nottingham Derby Long Eaton Sandiacre Nottingham NG10 4EP,Fairview Hotel Bostock Lane Long Eaton Nottingham Nottinghamshire,Nottingham,NG10 4EP,52.909443,-1.299604,Servoca Secure Solutions,,operations@servoca.com,,,
NHG PARK ROAD Ravenscourt Park W6 0UZ,Flat 1 Park Court 10 Ravenscourt Park London,London,W6 0UZ,51.49518204,-0.240159601,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Mercure Goldthorn Wolverhampton Penn Road Wolverhampton West Midlands England WV3 OER,Gold Thorn Hotel 126 Penn Road Wolverhampton West Midlands,Wolverhampton,WV3 0ER,52.57502365,-2.137259483,Servoca Secure Solutions,,operations@servoca.com,013 8421 8859,,
Unit SU05 Touchwood Shopping Centre Homer Rd Solihull B91 3RA,Joe The Juice 17 Station Road Solihull West Midlands,Solihull,B91 3RA,52.413908,-1.780732,Servoca Secure Solutions,,operations@servoca-secure.com,,,
Kurt Geiger Unit SU 325 St James Shopping Centre Edinburgh EH1 3AD,Maki Ramen New Town Edinburgh Midlothian,Edinburgh,EH1 3AD,55.95489502,-3.188416004,Servoca Secure Solutions,,operations@servoca.com,013 8421 8859,,
Havant Probation Office PO9 2AS,National Probation Service For England Wales Havant Probation Office Elmleigh Road Havant Hampshire,Havant,PO9 2AS,50.85609055,-0.982822478,Servoca Secure Solutions,,James.goodwin@servoca.com,447917 498980,,
Tesco Welwyn Garden AL7 1TW,Tesco Welwyn Garden AL7 1TW, Welwyn Garden City,AL7 1TW,51.807891,-0.197233,SG Security,,hafiz.tahir@ssgukltd.com,,,
"Premier Foods - Ashford Kennington Road , TN24 0LU",Premier Grocery Products Ltd Batchelors Factory Kennington Road Willesborough Ashford Kent,Ashford,TN24 0LU,51.154779,0.897208,SSG UK,,abul.khayer@ssgukltd.com ,0208 591 0330,,
Combe Martin AP1257 Boots EX34 0AN,1 Atlantic House Borough Road Combe Martin Ilfracombe Devon,Ilfracombe,EX34 0AN,51.20588125,-4.037222327,SSGC,,iris@ssgc-net.com,,,
TSS St Budeaux Hc PL5 2UE,1 Cayley Way Plymouth Devon,Plymouth,PL5 2UA,50.40781057,-4.173370041,SSGC,,iris@ssgc-net.com,,,
TSS Great Yarmouth Gapton Rp Boots NR31 0NL,1 Gapton Hall Road Great Yarmouth Norfolk,Great Yarmouth,NR31 0NL,52.5929741,1.709831533,SSGC,,iris@ssgc-net.com,,,
Cambridge Sawston Boots 25 High Street Sawston CB22 3BG,1 High Street Sawston Cambridge Cambridgeshire,Cambridge,CB22 3BG,52.12342242,0.169361614,SSGC,,iris@ssgc-net.com,,,
Cobham Boots KT11 3EB,1 Holly Parade 20 High Street Cobham Surrey,Cobham,KT11 3EB,51.32804772,-0.410835913,SSGC,,iris@ssgc-net.com,,,
Hull Willerby Boots HU10 6AD,1 Kingston Road Willerby Hull Yorkshire,Hull,HU10 6AD,53.7565996,-0.443120225,SSGC,,iris@ssgc-net.com,,,
Chorley Boots PR7 1DE,1 Market Walk Chorley Lancashire,Chorley,PR7 1DE,53.65333569,-2.629621744,SSGC,,iris@ssgc-net.com,,,
Leeds St James Hospital Boots LS9 7TF,1 St Jamess Court Beckett Street Leeds West Yorkshire,Leeds,LS9 7TF,53.80668289,-1.520581237,SSGC,,iris@ssgc-net.com,,,
